Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Order Time
236834,Bose SoundSport Headphones,1,99.99,2019-08-10,"4 Willow St, Los Angeles, CA 90001",12:11:00 AM
236835,Flatscreen TV,1,300.0,2019-08-29,"276 Chestnut St, San Francisco, CA 94016",10:55:00 AM
236836,Lightning Charging Cable,1,14.95,2019-08-21,"304 Maple St, San Francisco, CA 94016",08:51:00 PM
236837,Wired Headphones,1,11.99,2019-08-16,"693 Forest St, San Francisco, CA 94016",12:31:00 AM
236838,AAA Batteries (4-pack),1,2.99,2019-08-28,"899 South St, Los Angeles, CA 90001",08:16:00 PM
236839,AA Batteries (4-pack),1,3.84,2019-08-06,"18 Sunset St, Los Angeles, CA 90001",09:35:00 AM
236840,Apple Airpods Headphones,1,150.0,2019-08-28,"580 Wilson St, Dallas, TX 75001",10:21:00 AM
236841,20in Monitor,1,109.99,2019-08-30,"307 Jefferson St, Los Angeles, CA 90001",01:29:00 PM
236842,USB-C Charging Cable,1,11.95,2019-08-06,"659 Madison St, Portland, OR 97035",07:10:00 PM
236843,AAA Batteries (4-pack),1,2.99,2019-08-25,"821 Lakeview St, New York City, NY 10001",12:33:00 PM
236844,27in FHD Monitor,1,149.99,2019-08-10,"297 6th St, Los Angeles, CA 90001",05:48:00 PM
236845,27in 4K Gaming Monitor,1,389.99,2019-08-18,"327 Jackson St, Seattle, WA 98101",06:14:00 PM
236846,AA Batteries (4-pack),1,3.84,2019-08-05,"440 6th St, Los Angeles, CA 90001",10:13:00 AM
236847,AA Batteries (4-pack),3,3.84,2019-08-29,"490 Maple St, Portland, OR 97035",09:32:00 AM
236848,Wired Headphones,1,11.99,2019-08-27,"56 5th St, New York City, NY 10001",06:13:00 PM
236849,Apple Airpods Headphones,1,150.0,2019-08-04,"775 4th St, San Francisco, CA 94016",06:13:00 PM
236850,Google Phone,1,600.0,2019-08-31,"543 Ridge St, New York City, NY 10001",12:09:00 AM
236851,27in 4K Gaming Monitor,1,389.99,2019-08-29,"192 13th St, New York City, NY 10001",12:08:00 AM
236852,Wired Headphones,1,11.99,2019-08-20,"235 Cherry St, Portland, OR 97035",10:06:00 AM
236853,Flatscreen TV,1,300.0,2019-08-22,"68 11th St, Dallas, TX 75001",12:29:00 AM
236854,USB-C Charging Cable,1,11.95,2019-08-14,"753 Adams St, San Francisco, CA 94016",05:56:00 AM
236855,Bose SoundSport Headphones,1,99.99,2019-08-28,"360 River St, Seattle, WA 98101",12:15:00 PM
236856,AA Batteries (4-pack),3,3.84,2019-08-09,"661 Center St, Seattle, WA 98101",01:11:00 PM
236857,Wired Headphones,1,11.99,2019-08-31,"363 6th St, Atlanta, GA 30301",04:16:00 PM
236858,Lightning Charging Cable,1,14.95,2019-08-01,"35 Jefferson St, San Francisco, CA 94016",08:34:00 PM
236859,34in Ultrawide Monitor,1,379.99,2019-08-22,"833 Jefferson St, Boston, MA 02215",10:16:00 AM
236860,USB-C Charging Cable,1,11.95,2019-08-01,"311 Cherry St, San Francisco, CA 94016",07:22:00 PM
236861,Wired Headphones,2,11.99,2019-08-04,"990 Washington St, Atlanta, GA 30301",06:46:00 PM
236862,27in FHD Monitor,1,149.99,2019-08-26,"173 South St, San Francisco, CA 94016",01:51:00 PM
236863,Wired Headphones,1,11.99,2019-08-02,"674 Walnut St, New York City, NY 10001",09:40:00 PM
236864,Apple Airpods Headphones,1,150.0,2019-08-23,"166 Park St, Portland, OR 97035",12:01:00 PM
236865,USB-C Charging Cable,1,11.95,2019-08-09,"874 Main St, Austin, TX 73301",08:42:00 AM
236866,AA Batteries (4-pack),1,3.84,2019-08-19,"583 Spruce St, Portland, ME 04101",07:17:00 PM
236867,USB-C Charging Cable,1,11.95,2019-08-08,"948 Highland St, Los Angeles, CA 90001",03:20:00 PM
236868,Wired Headphones,1,11.99,2019-08-29,"363 2nd St, Boston, MA 02215",11:19:00 PM
236869,Bose SoundSport Headphones,1,99.99,2019-08-30,"436 Main St, Portland, OR 97035",07:58:00 PM
236870,Google Phone,1,600.0,2019-08-09,"384 5th St, New York City, NY 10001",08:04:00 PM
236871,Wired Headphones,1,11.99,2019-08-26,"478 9th St, San Francisco, CA 94016",05:10:00 PM
236872,Wired Headphones,1,11.99,2019-08-02,"39 Johnson St, San Francisco, CA 94016",10:59:00 PM
236873,Lightning Charging Cable,1,14.95,2019-08-26,"610 Chestnut St, San Francisco, CA 94016",11:24:00 AM
236874,34in Ultrawide Monitor,1,379.99,2019-08-10,"800 4th St, Los Angeles, CA 90001",01:57:00 AM
236875,USB-C Charging Cable,1,11.95,2019-08-13,"342 11th St, New York City, NY 10001",09:22:00 AM
236876,Google Phone,1,600,2019-08-14,"646 14th St, Boston, MA 02215",08:52:00 PM
236877,Apple Airpods Headphones,1,150,2019-08-27,"133 Ridge St, Atlanta, GA 30301",09:23:00 PM
236878,ThinkPad Laptop,1,999.99,2019-08-08,"35 Lincoln St, New York City, NY 10001",07:41:00 AM
236879,AA Batteries (4-pack),2,3.84,2019-08-14,"284 West St, San Francisco, CA 94016",09:01:00 PM
236880,34in Ultrawide Monitor,1,379.99,2019-08-10,"631 Highland St, Atlanta, GA 30301",02:46:00 PM
236881,AAA Batteries (4-pack),1,2.99,2019-08-05,"342 Lake St, New York City, NY 10001",10:54:00 PM
236882,Macbook Pro Laptop,1,1700,2019-08-09,"109 9th St, New York City, NY 10001",02:05:00 PM
236883,Apple Airpods Headphones,1,150,2019-08-27,"589 2nd St, Atlanta, GA 30301",07:45:00 PM
236884,AAA Batteries (4-pack),1,2.99,2019-08-13,"424 Meadow St, Portland, OR 97035",05:10:00 AM
236885,27in 4K Gaming Monitor,1,389.99,2019-08-15,"835 Cedar St, Portland, OR 97035",12:10:00 PM
236885,USB-C Charging Cable,1,11.95,2019-08-15,"835 Cedar St, Portland, OR 97035",12:10:00 PM
236886,Bose SoundSport Headphones,1,99.99,2019-08-21,"310 Hill St, Los Angeles, CA 90001",10:23:00 PM
236887,27in 4K Gaming Monitor,1,389.99,2019-08-31,"974 5th St, Los Angeles, CA 90001",10:20:00 AM
236888,Macbook Pro Laptop,1,1700,2019-08-01,"887 Meadow St, New York City, NY 10001",04:57:00 PM
236889,27in FHD Monitor,1,149.99,2019-08-21,"429 Sunset St, San Francisco, CA 94016",09:06:00 PM
236890,Lightning Charging Cable,1,14.95,2019-08-11,"475 Lincoln St, Seattle, WA 98101",12:35:00 AM
236891,Flatscreen TV,1,300,2019-08-07,"385 4th St, Portland, ME 04101",01:41:00 PM
236892,Lightning Charging Cable,1,14.95,2019-08-08,"651 Madison St, Atlanta, GA 30301",03:35:00 PM
236893,ThinkPad Laptop,1,999.99,2019-08-07,"942 Madison St, San Francisco, CA 94016",07:37:00 PM
236894,USB-C Charging Cable,1,11.95,2019-08-03,"386 River St, Atlanta, GA 30301",09:55:00 PM
236895,USB-C Charging Cable,1,11.95,2019-08-01,"243 Cedar St, Los Angeles, CA 90001",08:37:00 PM
236896,AA Batteries (4-pack),1,3.84,2019-08-14,"959 Madison St, Dallas, TX 75001",10:41:00 PM
236897,AA Batteries (4-pack),1,3.84,2019-08-31,"663 Dogwood St, Austin, TX 73301",03:13:00 PM
236898,Lightning Charging Cable,1,14.95,2019-08-11,"236 River St, San Francisco, CA 94016",11:36:00 PM
236899,Apple Airpods Headphones,1,150,2019-08-21,"954 Pine St, San Francisco, CA 94016",02:31:00 PM
236900,Bose SoundSport Headphones,1,99.99,2019-08-26,"405 Ridge St, Portland, ME 04101",06:50:00 PM
236901,USB-C Charging Cable,1,11.95,2019-08-01,"635 9th St, Seattle, WA 98101",06:11:00 PM
236902,AA Batteries (4-pack),1,3.84,2019-08-02,"799 North St, San Francisco, CA 94016",09:24:00 AM
236903,AA Batteries (4-pack),2,3.84,2019-08-27,"410 9th St, San Francisco, CA 94016",01:31:00 AM
236904,Apple Airpods Headphones,1,150,2019-08-15,"998 Center St, San Francisco, CA 94016",05:20:00 AM
236905,Lightning Charging Cable,1,14.95,2019-08-21,"705 West St, Los Angeles, CA 90001",03:22:00 PM
236906,Lightning Charging Cable,1,14.95,2019-08-14,"39 Main St, Atlanta, GA 30301",07:46:00 PM
236907,Wired Headphones,1,11.99,2019-08-24,"865 Jefferson St, San Francisco, CA 94016",06:09:00 PM
236908,AAA Batteries (4-pack),2,2.99,2019-08-16,"851 Madison St, Los Angeles, CA 90001",02:13:00 PM
236909,AAA Batteries (4-pack),4,2.99,2019-08-01,"912 Wilson St, Boston, MA 02215",09:42:00 AM
236910,USB-C Charging Cable,1,11.95,2019-08-17,"744 5th St, New York City, NY 10001",03:33:00 AM
236911,AA Batteries (4-pack),1,3.84,2019-08-27,"398 Cherry St, Austin, TX 73301",04:27:00 PM
236912,Lightning Charging Cable,1,14.95,2019-08-18,"682 Dogwood St, San Francisco, CA 94016",07:00:00 PM
236913,AAA Batteries (4-pack),1,2.99,2019-08-13,"712 South St, Boston, MA 02215",10:29:00 PM
236914,AAA Batteries (4-pack),1,2.99,2019-08-23,"87 Adams St, Portland, OR 97035",11:59:00 AM
236915,Wired Headphones,1,11.99,2019-08-17,"272 Ridge St, San Francisco, CA 94016",11:06:00 AM
236916,Wired Headphones,1,11.99,2019-08-31,"474 Cedar St, Austin, TX 73301",07:58:00 AM
236917,ThinkPad Laptop,1,999.99,2019-08-24,"847 Highland St, Portland, OR 97035",01:28:00 PM
236918,Lightning Charging Cable,1,14.95,2019-08-04,"180 Main St, Atlanta, GA 30301",10:12:00 AM
236919,AA Batteries (4-pack),2,3.84,2019-08-28,"30 Elm St, Atlanta, GA 30301",08:59:00 PM
236920,Wired Headphones,1,11.99,2019-08-10,"673 1st St, New York City, NY 10001",11:35:00 AM
236921,Vareebadd Phone,1,400,2019-08-10,"309 1st St, San Francisco, CA 94016",12:45:00 PM
236922,Wired Headphones,1,11.99,2019-08-12,"346 Wilson St, New York City, NY 10001",09:39:00 AM
236923,AAA Batteries (4-pack),2,2.99,2019-08-27,"306 6th St, Los Angeles, CA 90001",03:55:00 PM
236924,20in Monitor,1,109.99,2019-08-29,"752 Willow St, Los Angeles, CA 90001",04:39:00 PM
236925,Wired Headphones,1,11.99,2019-08-08,"559 Cedar St, San Francisco, CA 94016",09:32:00 PM
236926,AA Batteries (4-pack),1,3.84,2019-08-25,"182 Pine St, New York City, NY 10001",09:02:00 PM
236927,34in Ultrawide Monitor,1,379.99,2019-08-19,"548 11th St, San Francisco, CA 94016",09:32:00 AM
236928,iPhone,1,700,2019-08-22,"319 12th St, San Francisco, CA 94016",08:30:00 AM
236929,Wired Headphones,2,11.99,2019-08-11,"607 Chestnut St, San Francisco, CA 94016",03:08:00 PM
236930,ThinkPad Laptop,1,999.99,2019-08-04,"894 Jackson St, New York City, NY 10001",07:01:00 AM
236931,Apple Airpods Headphones,1,150,2019-08-25,"57 2nd St, New York City, NY 10001",08:34:00 AM
236932,iPhone,1,700,2019-08-18,"428 Hickory St, Seattle, WA 98101",06:52:00 PM
236933,AAA Batteries (4-pack),1,2.99,2019-08-19,"164 Pine St, San Francisco, CA 94016",08:32:00 PM
236934,AA Batteries (4-pack),1,3.84,2019-08-20,"426 Ridge St, San Francisco, CA 94016",11:53:00 AM
236935,Apple Airpods Headphones,1,150,2019-08-16,"972 11th St, New York City, NY 10001",05:29:00 PM
236936,Bose SoundSport Headphones,1,99.99,2019-08-30,"721 11th St, San Francisco, CA 94016",01:48:00 PM
236937,Vareebadd Phone,1,400,2019-08-06,"231 Washington St, Boston, MA 02215",06:20:00 PM
236938,AA Batteries (4-pack),1,3.84,2019-08-12,"731 Cherry St, Seattle, WA 98101",05:07:00 PM
236939,USB-C Charging Cable,1,11.95,2019-08-28,"608 Willow St, Boston, MA 02215",11:28:00 PM
236940,Wired Headphones,1,11.99,2019-08-03,"976 Forest St, Boston, MA 02215",07:09:00 PM
236941,Lightning Charging Cable,1,14.95,2019-08-22,"665 Wilson St, San Francisco, CA 94016",09:46:00 AM
236942,Lightning Charging Cable,1,14.95,2019-08-16,"902 4th St, Los Angeles, CA 90001",12:24:00 PM
236943,AAA Batteries (4-pack),2,2.99,2019-08-04,"387 Lincoln St, Seattle, WA 98101",04:04:00 PM
236944,Bose SoundSport Headphones,1,99.99,2019-08-25,"139 Cedar St, Boston, MA 02215",07:33:00 PM
236945,Google Phone,1,600,2019-08-30,"904 Jefferson St, Portland, OR 97035",10:00:00 AM
236946,AA Batteries (4-pack),3,3.84,2019-08-18,"371 Chestnut St, San Francisco, CA 94016",08:24:00 AM
236947,20in Monitor,1,109.99,2019-08-19,"845 Lincoln St, Los Angeles, CA 90001",11:52:00 PM
236948,Lightning Charging Cable,2,14.95,2019-08-12,"134 Highland St, San Francisco, CA 94016",12:44:00 AM
236949,Bose SoundSport Headphones,1,99.99,2019-08-28,"168 Jefferson St, San Francisco, CA 94016",06:58:00 PM
236950,Bose SoundSport Headphones,1,99.99,2019-08-27,"146 Hill St, San Francisco, CA 94016",03:50:00 PM
236951,27in FHD Monitor,1,149.99,2019-08-12,"714 8th St, Los Angeles, CA 90001",10:15:00 PM
236952,iPhone,1,700,2019-08-01,"386 7th St, Boston, MA 02215",04:01:00 PM
236953,Apple Airpods Headphones,1,150,2019-08-02,"571 Cedar St, San Francisco, CA 94016",04:40:00 PM
236954,AA Batteries (4-pack),2,3.84,2019-08-08,"255 Washington St, San Francisco, CA 94016",04:28:00 PM
236955,34in Ultrawide Monitor,1,379.99,2019-08-03,"833 River St, Los Angeles, CA 90001",01:15:00 PM
236956,USB-C Charging Cable,1,11.95,2019-08-26,"260 14th St, Los Angeles, CA 90001",03:10:00 PM
236957,Apple Airpods Headphones,1,150,2019-08-10,"496 Lincoln St, San Francisco, CA 94016",03:46:00 PM
236958,Lightning Charging Cable,1,14.95,2019-08-23,"758 Elm St, Los Angeles, CA 90001",07:05:00 AM
236959,27in FHD Monitor,1,149.99,2019-08-21,"927 Park St, San Francisco, CA 94016",06:33:00 PM
236960,Lightning Charging Cable,1,14.95,2019-08-12,"937 11th St, Los Angeles, CA 90001",12:06:00 PM
236961,27in 4K Gaming Monitor,1,389.99,2019-08-25,"615 Meadow St, Portland, OR 97035",12:13:00 PM
236962,20in Monitor,1,109.99,2019-08-08,"296 14th St, Seattle, WA 98101",07:54:00 PM
236963,Bose SoundSport Headphones,1,99.99,2019-08-31,"166 Dogwood St, Los Angeles, CA 90001",10:21:00 AM
236964,Flatscreen TV,1,300,2019-08-05,"960 Spruce St, Austin, TX 73301",06:23:00 PM
236965,AA Batteries (4-pack),1,3.84,2019-08-31,"278 Cherry St, Los Angeles, CA 90001",09:45:00 AM
236966,Wired Headphones,1,11.99,2019-08-12,"594 Sunset St, Portland, ME 04101",12:01:00 PM
236967,AA Batteries (4-pack),2,3.84,2019-08-05,"133 Highland St, Los Angeles, CA 90001",01:23:00 PM
236968,Apple Airpods Headphones,1,150,2019-08-10,"765 Center St, Los Angeles, CA 90001",10:48:00 AM
236969,Lightning Charging Cable,1,14.95,2019-08-15,"852 11th St, Seattle, WA 98101",06:11:00 PM
236970,AAA Batteries (4-pack),1,2.99,2019-08-15,"749 Walnut St, Seattle, WA 98101",08:34:00 PM
236971,27in FHD Monitor,1,149.99,2019-08-07,"311 Elm St, Seattle, WA 98101",05:57:00 PM
236972,AAA Batteries (4-pack),2,2.99,2019-08-05,"14 Washington St, Los Angeles, CA 90001",09:01:00 PM
236973,Vareebadd Phone,1,400,2019-08-08,"845 West St, Austin, TX 73301",12:03:00 PM
236974,Apple Airpods Headphones,1,150,2019-08-23,"470 12th St, San Francisco, CA 94016",08:25:00 PM
236975,iPhone,1,700,2019-08-02,"799 Walnut St, Los Angeles, CA 90001",10:47:00 AM
236976,AAA Batteries (4-pack),2,2.99,2019-08-15,"167 Lincoln St, Los Angeles, CA 90001",01:34:00 PM
236977,AAA Batteries (4-pack),1,2.99,2019-08-13,"115 West St, Portland, OR 97035",01:13:00 AM
236978,AA Batteries (4-pack),1,3.84,2019-08-17,"910 Forest St, Austin, TX 73301",03:06:00 PM
236979,Google Phone,1,600,2019-08-15,"539 5th St, Boston, MA 02215",10:21:00 AM
236980,34in Ultrawide Monitor,1,379.99,2019-08-26,"867 Jefferson St, New York City, NY 10001",07:25:00 PM
236981,iPhone,1,700,2019-08-05,"499 River St, New York City, NY 10001",11:38:00 AM
236982,AAA Batteries (4-pack),1,2.99,2019-08-09,"592 Washington St, Dallas, TX 75001",11:41:00 AM
236983,ThinkPad Laptop,1,999.99,2019-08-24,"549 Ridge St, Los Angeles, CA 90001",04:00:00 PM
236984,Macbook Pro Laptop,1,1700,2019-08-14,"839 North St, San Francisco, CA 94016",03:17:00 PM
236985,20in Monitor,1,109.99,2019-08-14,"770 12th St, Dallas, TX 75001",06:47:00 AM
236986,Apple Airpods Headphones,1,150,2019-08-20,"583 West St, Dallas, TX 75001",11:35:00 PM
236987,USB-C Charging Cable,1,11.95,2019-08-02,"973 10th St, San Francisco, CA 94016",02:58:00 PM
236988,USB-C Charging Cable,1,11.95,2019-08-12,"345 1st St, Portland, OR 97035",01:34:00 PM
236989,20in Monitor,1,109.99,2019-08-06,"412 Meadow St, Portland, OR 97035",07:31:00 PM
236990,USB-C Charging Cable,1,11.95,2019-08-30,"582 South St, Los Angeles, CA 90001",07:09:00 AM
236991,USB-C Charging Cable,2,11.95,2019-08-18,"303 4th St, San Francisco, CA 94016",12:44:00 AM
236992,Google Phone,1,600,2019-08-20,"544 Lakeview St, New York City, NY 10001",10:13:00 AM
236992,USB-C Charging Cable,1,11.95,2019-08-20,"544 Lakeview St, New York City, NY 10001",10:13:00 AM
236993,Lightning Charging Cable,1,14.95,2019-08-21,"28 Adams St, San Francisco, CA 94016",11:55:00 AM
236994,ThinkPad Laptop,1,999.99,2019-08-01,"96 Elm St, San Francisco, CA 94016",07:17:00 AM
236995,AAA Batteries (4-pack),1,2.99,2019-08-08,"694 Cherry St, San Francisco, CA 94016",09:53:00 PM
236996,AAA Batteries (4-pack),3,2.99,2019-08-08,"894 Jefferson St, San Francisco, CA 94016",10:14:00 AM
236997,Lightning Charging Cable,2,14.95,2019-08-20,"184 Wilson St, Dallas, TX 75001",03:37:00 AM
236998,AA Batteries (4-pack),1,3.84,2019-08-26,"365 Willow St, Atlanta, GA 30301",08:50:00 PM
236999,Wired Headphones,1,11.99,2019-08-02,"745 Main St, New York City, NY 10001",08:45:00 PM
237000,AAA Batteries (4-pack),1,2.99,2019-08-03,"535 Lakeview St, Seattle, WA 98101",04:46:00 PM
237001,Bose SoundSport Headphones,1,99.99,2019-08-31,"797 Cherry St, San Francisco, CA 94016",06:09:00 AM
237002,USB-C Charging Cable,1,11.95,2019-08-30,"799 Jefferson St, Atlanta, GA 30301",02:15:00 PM
237003,AAA Batteries (4-pack),1,2.99,2019-08-02,"672 Main St, Los Angeles, CA 90001",11:05:00 AM
237004,USB-C Charging Cable,1,11.95,2019-08-01,"99 2nd St, Los Angeles, CA 90001",10:00:00 PM
237005,Macbook Pro Laptop,1,1700,2019-08-29,"187 1st St, San Francisco, CA 94016",06:50:00 AM
237006,Wired Headphones,1,11.99,2019-08-07,"623 River St, Boston, MA 02215",06:24:00 PM
237007,Bose SoundSport Headphones,1,99.99,2019-08-26,"792 Dogwood St, Portland, OR 97035",08:51:00 AM
237008,iPhone,1,700,2019-08-03,"407 9th St, New York City, NY 10001",09:50:00 AM
237009,20in Monitor,1,109.99,2019-08-07,"73 4th St, Los Angeles, CA 90001",03:43:00 PM
237010,AA Batteries (4-pack),1,3.84,2019-08-16,"891 Highland St, San Francisco, CA 94016",11:58:00 AM
237011,Apple Airpods Headphones,1,150,2019-08-15,"434 West St, Los Angeles, CA 90001",07:33:00 AM
237012,AAA Batteries (4-pack),1,2.99,2019-08-20,"195 Madison St, Austin, TX 73301",01:39:00 PM
237013,iPhone,1,700,2019-08-06,"720 12th St, Los Angeles, CA 90001",07:13:00 AM
237013,Lightning Charging Cable,1,14.95,2019-08-06,"720 12th St, Los Angeles, CA 90001",07:13:00 AM
237014,Lightning Charging Cable,1,14.95,2019-08-30,"748 14th St, New York City, NY 10001",12:16:00 PM
237015,USB-C Charging Cable,1,11.95,2019-08-17,"808 9th St, New York City, NY 10001",02:21:00 PM
237016,34in Ultrawide Monitor,1,379.99,2019-08-21,"696 Cedar St, New York City, NY 10001",07:38:00 AM
237017,Flatscreen TV,1,300,2019-08-10,"209 Willow St, Los Angeles, CA 90001",01:28:00 AM
237018,LG Dryer,1,600.0,2019-08-02,"363 Adams St, Seattle, WA 98101",07:16:00 AM
237019,Flatscreen TV,1,300,2019-08-01,"636 Park St, San Francisco, CA 94016",12:41:00 PM
237020,27in FHD Monitor,1,149.99,2019-08-17,"783 Jefferson St, Los Angeles, CA 90001",12:18:00 PM
237021,AAA Batteries (4-pack),1,2.99,2019-08-03,"492 Jackson St, New York City, NY 10001",12:03:00 PM
237022,Apple Airpods Headphones,1,150,2019-08-10,"513 Adams St, San Francisco, CA 94016",06:38:00 AM
237023,AA Batteries (4-pack),2,3.84,2019-08-19,"173 9th St, San Francisco, CA 94016",05:46:00 PM
237024,AA Batteries (4-pack),2,3.84,2019-08-13,"243 Cherry St, San Francisco, CA 94016",07:28:00 PM
237025,Lightning Charging Cable,2,14.95,2019-08-25,"491 Chestnut St, Dallas, TX 75001",02:56:00 PM
237026,27in 4K Gaming Monitor,1,389.99,2019-08-02,"146 Madison St, Boston, MA 02215",07:15:00 PM
237027,Apple Airpods Headphones,1,150,2019-08-09,"232 Jackson St, New York City, NY 10001",07:20:00 PM
237028,27in 4K Gaming Monitor,1,389.99,2019-08-04,"399 Maple St, San Francisco, CA 94016",03:20:00 PM
237029,Bose SoundSport Headphones,1,99.99,2019-08-13,"558 Highland St, Los Angeles, CA 90001",08:04:00 PM
237030,27in 4K Gaming Monitor,1,389.99,2019-08-11,"751 1st St, Los Angeles, CA 90001",05:15:00 PM
237031,Apple Airpods Headphones,1,150,2019-08-15,"447 Jefferson St, San Francisco, CA 94016",01:49:00 PM
237032,27in 4K Gaming Monitor,1,389.99,2019-08-05,"409 1st St, New York City, NY 10001",07:58:00 AM
237033,Google Phone,1,600,2019-08-05,"359 Lakeview St, Dallas, TX 75001",05:01:00 PM
237034,Apple Airpods Headphones,1,150,2019-08-11,"18 Ridge St, New York City, NY 10001",07:16:00 AM
237035,34in Ultrawide Monitor,1,379.99,2019-08-17,"875 North St, Los Angeles, CA 90001",09:27:00 AM
237036,27in FHD Monitor,1,149.99,2019-08-06,"790 Wilson St, New York City, NY 10001",01:46:00 PM
237037,20in Monitor,1,109.99,2019-08-08,"265 Maple St, Los Angeles, CA 90001",04:44:00 PM
237038,Wired Headphones,1,11.99,2019-08-25,"655 Jackson St, Portland, OR 97035",07:17:00 PM
237039,Apple Airpods Headphones,1,150,2019-08-31,"560 9th St, Atlanta, GA 30301",11:17:00 AM
237040,AAA Batteries (4-pack),3,2.99,2019-08-26,"843 1st St, Seattle, WA 98101",08:43:00 PM
237041,Lightning Charging Cable,1,14.95,2019-08-23,"319 Spruce St, Boston, MA 02215",02:10:00 PM
237042,USB-C Charging Cable,1,11.95,2019-08-26,"995 Willow St, Los Angeles, CA 90001",01:51:00 PM
237043,Lightning Charging Cable,1,14.95,2019-08-12,"11 Adams St, San Francisco, CA 94016",06:37:00 PM
237044,AAA Batteries (4-pack),1,2.99,2019-08-05,"326 River St, Portland, OR 97035",07:25:00 PM
237045,Bose SoundSport Headphones,1,99.99,2019-08-11,"119 9th St, Boston, MA 02215",06:25:00 PM
237045,Wired Headphones,1,11.99,2019-08-11,"119 9th St, Boston, MA 02215",06:25:00 PM
237046,Lightning Charging Cable,1,14.95,2019-08-14,"858 11th St, Los Angeles, CA 90001",01:57:00 PM
237047,Lightning Charging Cable,1,14.95,2019-08-21,"251 Park St, San Francisco, CA 94016",09:00:00 AM
